filename,sampling_weight,classes_present
000045_10.png,0.634510143855042,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000130_10.png,2.158400629270619,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Person, Car, Motorcycle"
000030_10.png,0.9793583273673849,"Road, Sidewalk, Building, Fence, Pole, Traffic Sign, Vegetation, Terrain, Sky, Person, Car"
000003_10.png,2.158400629270619,"Road, Sidewalk, Building, Pole, Traffic Sign, Vegetation, Terrain, Rider, Car, Truck, Motorcycle, Bicycle"
000159_10.png,0.5257025399087689,"Road, Sidewalk, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car"
000015_10.png,1.4276478236738446,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Person, Car, Truck, Bus, Bicycle"
000042_10.png,0.7194668764235397,"Road, Building, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000126_10.png,0.9652661059454853,"Road, Sidewalk, Building, Wall, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000186_10.png,1.4276478236738446,"Road, Sidewalk, Building, Pole, Traffic Light, Vegetation, Terrain, Sky, Rider, Car, Truck, Bicycle"
000162_10.png,0.5257025399087689,"Road, Sidewalk, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car"
000047_10.png,0.7194668764235397,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000110_10.png,1.4276478236738446,"Road, Sidewalk, Building, Wall, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Person, Car, Train"
000005_10.png,0.523489045698964,"Road, Building, Pole, Traffic Sign, Vegetation, Sky, Car"
000194_10.png,0.9652661059454853,"Road, Wall, Fence, Vegetation, Terrain, Sky, Car, Truck"
000037_10.png,0.7194668764235397,"Road, Building, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000122_10.png,0.9652661059454853,"Road, Sidewalk, Building, Wall, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000012_10.png,0.634510143855042,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000036_10.png,0.7194668764235397,"Road, Building, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000153_10.png,1.4276478236738446,"Road, Building, Fence, Pole, Traffic Light, Vegetation, Sky, Rider, Car, Bicycle"
000069_10.png,2.158400629270619,"Road, Pole, Traffic Sign, Vegetation, Terrain, Sky, Rider, Car, Motorcycle"
000061_10.png,0.46940771288135463,"Road, Pole, Vegetation, Terrain, Sky, Car"
000195_10.png,1.4276478236738446,"Road, Sidewalk, Wall, Fence, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck, Bus"
000032_10.png,1.4276478236738446,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Person, Car, Truck, Bus"
000172_10.png,0.9652661059454853,"Road, Sidewalk, Building, Wall, Pole, Traffic Light, Vegetation, Terrain, Sky, Car"
000171_10.png,1.165669566798603,"Road, Sidewalk, Building, Wall, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Sky, Person, Car, Bicycle"
000060_10.png,0.7194668764235397,"Road, Pole, Vegetation, Terrain, Sky, Car, Truck"
000010_10.png,1.4276478236738446,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Rider, Car, Bicycle"
000144_10.png,1.4276478236738446,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Rider, Car, Train, Bicycle"
000160_10.png,0.5257025399087689,"Road, Sidewalk, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car"
000052_10.png,0.7194668764235397,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000125_10.png,0.9652661059454853,"Road, Sidewalk, Building, Wall, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000106_10.png,0.7194668764235397,"Road, Sidewalk, Building, Pole, Vegetation, Terrain, Sky, Car, Truck"
000073_10.png,0.5257025399087689,"Road, Sidewalk, Building, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car"
000113_10.png,0.7434556617129643,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000105_10.png,0.9652661059454853,"Road, Sidewalk, Building, Wall, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car"
000095_10.png,1.4276478236738446,"Road, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Train"
000103_10.png,0.9652661059454853,"Road, Wall, Pole, Vegetation, Terrain, Sky, Car, Truck"
000145_10.png,1.4276478236738446,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck, Train"
000043_10.png,0.634510143855042,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000000_10.png,1.4276478236738446,"Road, Sidewalk, Building, Wall, Fence, Pole, Traffic Sign, Vegetation, Sky, Person, Car, Truck, Bus"
000161_10.png,0.5257025399087689,"Road, Sidewalk, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car"
000192_10.png,0.9652661059454853,"Road, Wall, Fence, Pole, Traffic Sign, Vegetation, Sky, Car"
000016_10.png,1.4276478236738446,"Road, Sidewalk, Building, Wall, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Person, Car, Truck, Bus"
000080_10.png,0.7434556617129643,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000102_10.png,0.9652661059454853,"Road, Wall, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000038_10.png,0.7194668764235397,"Road, Building, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000156_10.png,1.165669566798603,"Road, Sidewalk, Building, Fence, Pole, Traffic Sign, Vegetation, Terrain, Sky, Person, Car, Bicycle"
000176_10.png,1.4276478236738446,"Road, Sidewalk, Fence, Pole, Traffic Light, Vegetation, Sky, Rider, Car, Bicycle"
000135_10.png,0.634510143855042,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000078_10.png,1.4276478236738446,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck, Bus"
000115_10.png,0.7434556617129643,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000019_10.png,0.9652661059454853,"Road, Sidewalk, Building, Wall, Fence, Pole, Vegetation, Terrain, Sky, Car, Truck"
000014_10.png,1.165669566798603,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Person, Car, Truck, Bicycle"
000177_10.png,0.7434556617129643,"Road, Sidewalk, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000146_10.png,1.4276478236738446,"Road, Sidewalk, Building, Pole, Traffic Sign, Vegetation, Terrain, Sky, Rider, Car, Truck, Bus, Bicycle"
000179_10.png,0.5128262371176174,"Road, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car"
000065_10.png,0.46940771288135463,"Road, Pole, Vegetation, Terrain, Sky, Car"
000084_10.png,0.7194668764235397,"Road, Sidewalk, Building, Pole, Vegetation, Terrain, Sky, Car, Truck"
000165_10.png,1.165669566798603,"Road, Sidewalk, Building, Pole, Sky, Car, Bicycle"
000046_10.png,0.634510143855042,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000104_10.png,0.45146188193918035,"Road, Car"
000079_10.png,0.7434556617129643,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000054_10.png,0.5257025399087689,"Road, Sidewalk, Pole, Vegetation, Terrain, Sky, Car"
000196_10.png,0.9652661059454853,"Road, Wall, Fence, Vegetation, Terrain, Sky, Car, Truck"
000085_10.png,0.5257025399087689,"Road, Sidewalk, Building, Pole, Traffic Sign, Vegetation, Sky, Car"
000118_10.png,0.9793583273673849,"Road, Sidewalk, Building, Wall, Fence, Pole, Traffic Sign, Vegetation, Terrain, Sky, Person, Car"
000109_10.png,1.4276478236738446,"Road, Sidewalk, Building, Wall, Pole, Vegetation, Terrain, Sky, Person, Car, Train"
000133_10.png,2.158400629270619,"Road, Sidewalk, Building, Pole, Traffic Sign, Vegetation, Terrain, Sky, Person, Car, Motorcycle, Bicycle"
000142_10.png,0.9793583273673849,"Road, Sidewalk, Building, Pole, Traffic Sign, Vegetation, Terrain, Sky, Person, Car"
000033_10.png,1.4276478236738446,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Person, Car, Bus"
000018_10.png,0.7434556617129643,"Road, Sidewalk, Building, Fence, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000140_10.png,0.634510143855042,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000123_10.png,0.9652661059454853,"Road, Sidewalk, Building, Wall, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000175_10.png,0.9793583273673849,"Road, Sidewalk, Building, Fence, Pole, Vegetation, Terrain, Sky, Person, Car"
000063_10.png,0.5128262371176174,"Road, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car"
000083_10.png,0.9652661059454853,"Road, Sidewalk, Building, Wall, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000148_10.png,1.4276478236738446,"Road, Sidewalk, Building, Pole, Traffic Sign, Vegetation, Sky, Person, Rider, Car, Bicycle"
000100_10.png,1.4276478236738446,"Road, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck, Bus"
000155_10.png,2.158400629270619,"Road, Sidewalk, Building, Wall, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Rider, Car, Truck, Motorcycle, Bicycle"
000072_10.png,0.7434556617129643,"Road, Sidewalk, Building, Fence, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car"
000027_10.png,0.7434556617129643,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Vegetation, Terrain, Sky, Car"
000184_10.png,0.523489045698964,"Road, Building, Pole, Vegetation, Terrain, Sky, Car"
000112_10.png,0.9652661059454853,"Road, Sidewalk, Building, Wall, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000051_10.png,0.7194668764235397,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000174_10.png,0.7434556617129643,"Road, Sidewalk, Fence, Pole, Vegetation, Terrain, Sky, Car"
000004_10.png,1.165669566798603,"Road, Building, Fence, Vegetation, Terrain, Sky, Car, Truck, Bicycle"
000029_10.png,0.7434556617129643,"Road, Sidewalk, Building, Fence, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car"
000183_10.png,0.9793583273673849,"Road, Sidewalk, Pole, Vegetation, Terrain, Sky, Person, Car"
000099_10.png,0.7194668764235397,"Road, Building, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000098_10.png,1.4276478236738446,"Road, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Train"
000131_10.png,0.5257025399087689,"Road, Sidewalk, Building, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car"
000124_10.png,0.9793583273673849,"Road, Sidewalk, Building, Wall, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Person, Car"
000198_10.png,0.9793583273673849,"Road, Wall, Fence, Vegetation, Terrain, Sky, Person, Car"
000134_10.png,0.634510143855042,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000178_10.png,0.7434556617129643,"Road, Sidewalk, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000120_10.png,0.7194668764235397,"Road, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000034_10.png,1.165669566798603,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Bicycle"
000048_10.png,0.7194668764235397,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000169_10.png,1.4276478236738446,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Sky, Person, Car, Train"
000138_10.png,0.7434556617129643,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000149_10.png,1.4276478236738446,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Person, Rider, Car, Bicycle"
000132_10.png,0.9793583273673849,"Road, Sidewalk, Building, Wall, Fence, Pole, Vegetation, Terrain, Sky, Person, Car"
000127_10.png,1.165669566798603,"Road, Sidewalk, Building, Wall, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Person, Car, Bicycle"
000021_10.png,0.7434556617129643,"Road, Building, Fence, Pole, Vegetation, Terrain, Sky, Car"
000081_10.png,1.4276478236738446,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Rider, Car, Truck"
000077_10.png,0.7194668764235397,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000009_10.png,0.9793583273673849,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Person, Car"
000082_10.png,0.9652661059454853,"Road, Sidewalk, Building, Wall, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000164_10.png,0.9793583273673849,"Road, Sidewalk, Fence, Pole, Traffic Sign, Vegetation, Terrain, Sky, Person, Car"
000119_10.png,0.9793583273673849,"Road, Sidewalk, Building, Wall, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Person, Car, Truck"
000089_10.png,1.4276478236738446,"Road, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck, Bus"
000068_10.png,0.46940771288135463,"Road, Pole, Vegetation, Terrain, Sky, Car"
000053_10.png,0.7194668764235397,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000090_10.png,1.4276478236738446,"Road, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck, Train"
000094_10.png,1.4276478236738446,"Road, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck, Train"
000041_10.png,0.7194668764235397,"Road, Sidewalk, Building, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000093_10.png,1.4276478236738446,"Road, Building, Pole, Vegetation, Terrain, Sky, Car, Train"
000116_10.png,0.7434556617129643,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000199_10.png,1.4276478236738446,"Road, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck, Bus"
000157_10.png,0.5257025399087689,"Road, Sidewalk, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car"
000025_10.png,1.4276478236738446,"Road, Sidewalk, Building, Wall, Fence, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car, Train"
000180_10.png,0.7434556617129643,"Road, Sidewalk, Fence, Pole, Vegetation, Terrain, Sky, Car"
000147_10.png,1.4276478236738446,"Road, Sidewalk, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car, Bus"
000074_10.png,0.7194668764235397,"Road, Sidewalk, Building, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000058_10.png,0.9793583273673849,"Road, Sidewalk, Building, Fence, Pole, Traffic Sign, Vegetation, Terrain, Sky, Person, Car"
000152_10.png,0.7434556617129643,"Road, Sidewalk, Building, Fence, Pole, Traffic Sign, Vegetation, Sky, Car, Truck"
000017_10.png,1.4276478236738446,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Person, Car, Bus"
000049_10.png,0.7194668764235397,"Road, Sidewalk, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000092_10.png,1.4276478236738446,"Road, Building, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car, Train"
000075_10.png,0.7194668764235397,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000141_10.png,0.7194668764235397,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000020_10.png,0.9793583273673849,"Road, Sidewalk, Building, Fence, Pole, Traffic Sign, Vegetation, Terrain, Sky, Person, Car"
000096_10.png,1.4276478236738446,"Road, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Train"
000031_10.png,2.158400629270619,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Person, Rider, Car, Bus, Motorcycle, Bicycle"
000137_10.png,0.634510143855042,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000117_10.png,0.7434556617129643,"Road, Sidewalk, Building, Fence, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck"
000011_10.png,0.634510143855042,"Road, Sidewalk, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car"
000067_10.png,0.46940771288135463,"Road, Pole, Vegetation, Terrain, Sky, Car"
000088_10.png,1.4276478236738446,"Road, Sidewalk, Building, Fence, Pole, Traffic Sign, Vegetation, Terrain, Sky, Rider, Car, Truck, Bicycle"
000091_10.png,1.4276478236738446,"Road, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Truck, Train"
000024_10.png,0.9652661059454853,"Road, Sidewalk, Building, Wall, Fence, Pole, Traffic Sign, Vegetation, Terrain, Sky, Car"
000097_10.png,1.4276478236738446,"Road, Building, Pole, Traffic Light, Traffic Sign, Vegetation, Terrain, Sky, Car, Train"
000182_10.png,0.7434556617129643,"Road, Sidewalk, Building, Fence, Pole, Vegetation, Terrain, Sky, Car, Truck"
000190_10.png,0.9652661059454853,"Road, Sidewalk, Wall, Fence, Pole, Vegetation, Terrain, Sky, Car"
